source_phoneme,target_phoneme,f1_freq,f2_freq,f3_freq,f4_freq,f5_freq,f1_amp,f2_amp,f3_amp,f4_amp,f5_amp,chest,glottal,nasal,frication,f1_bw,f2_bw,f3_bw,f4_bw,f5_bw,bez_p1x,bez_p1y,bez_p2x,bez_p2y
z,h,400,1200,2400,3400,4400,0.15,0.15,0.15,0.1,0.1,0.2,0.2,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,d_h,250,1700,2600,3500,4500,0.35,0.3,0.2,0.1,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,b_h,250,700,2200,3200,4200,0.3,0.2,0.15,0.08,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,g_h,250,2000,2800,3500,4500,0.35,0.4,0.25,0.12,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,p_h,200,800,2000,3000,4000,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,k_h,200,2000,2800,3800,4800,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,t_h,200,1400,2400,3400,4400,0.1,0.08,0.08,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,d\,250,1500,2300,3400,4400,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,t\,200,1500,2300,3300,4300,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,n\,250,1000,2300,3300,4300,0.9,0.28,0.12,0.05,0.05,0.3,0.5,0.85,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
z,r\,350,1000,1400,3300,4200,0.8,0.55,0.35,0.18,0.09,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,NONE,300,1100,2200,3200,4200,0.1,0.15,0.1,0.08,0.05,0.2,0.3,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.0,0.0,0.0,0.0
v,i,270,2290,3010,3700,4500,0.6,1.0,0.7,0.4,0.2,0.4,0.7,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,I,390,1990,2550,3700,4500,0.7,0.9,0.6,0.35,0.18,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,e,400,2000,2550,3600,4500,0.75,0.95,0.65,0.38,0.19,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,E,530,1840,2480,3600,4500,0.85,0.9,0.6,0.35,0.18,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,{,660,1720,2410,3500,4400,0.9,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,@,500,1500,2500,3500,4500,0.8,0.7,0.5,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,a,800,1200,2500,3500,4500,1.0,0.8,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,A,800,1100,2400,3400,4400,1.0,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,O,570,840,2410,3300,4200,0.9,0.6,0.4,0.25,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,U,440,1020,2240,3100,4000,0.85,0.55,0.35,0.2,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,u,300,870,2240,3100,4000,0.75,0.5,0.3,0.18,0.09,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
v,m,250,900,2200,3200,4200,0.9,0.25,0.1,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,n,250,1100,2500,3500,4500,0.9,0.3,0.15,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,N,250,800,2300,3300,4300,0.9,0.2,0.1,0.05,0.05,0.3,0.5,0.95,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,r,400,1050,1550,3400,4300,0.8,0.6,0.4,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,l,360,1100,2800,3400,4300,0.8,0.6,0.5,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,j,300,2200,2900,3600,4500,0.6,0.9,0.7,0.35,0.18,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,w,300,700,2200,3100,4000,0.7,0.5,0.3,0.15,0.08,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,b,250,700,2200,3200,4200,0.2,0.15,0.1,0.05,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,d,250,1700,2600,3500,4500,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,g,250,2000,2800,3500,4500,0.3,0.4,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,p,200,800,2000,3000,4000,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,t,200,1400,2400,3400,4400,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,k,200,2000,2800,3800,4800,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,s,3000,4000,5000,6000,7000,0.0,0.0,0.4,0.7,1.0,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,S,2000,3000,4000,5000,6000,0.0,0.1,0.6,0.9,0.8,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,z,2800,3800,4800,5800,6800,0.05,0.05,0.35,0.65,0.9,0.1,0.2,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,f,3000,4000,5000,6000,7000,0.0,0.0,0.3,0.6,0.9,0.1,0.1,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,h,400,1200,2400,3400,4400,0.15,0.15,0.15,0.1,0.1,0.2,0.2,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,d_h,250,1700,2600,3500,4500,0.35,0.3,0.2,0.1,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,b_h,250,700,2200,3200,4200,0.3,0.2,0.15,0.08,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,g_h,250,2000,2800,3500,4500,0.35,0.4,0.25,0.12,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,p_h,200,800,2000,3000,4000,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,k_h,200,2000,2800,3800,4800,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,t_h,200,1400,2400,3400,4400,0.1,0.08,0.08,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,d\,250,1500,2300,3400,4400,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,t\,200,1500,2300,3300,4300,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,n\,250,1000,2300,3300,4300,0.9,0.28,0.12,0.05,0.05,0.3,0.5,0.85,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
v,r\,350,1000,1400,3300,4200,0.8,0.55,0.35,0.18,0.09,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,NONE,3000,4000,5000,6000,7000,0.0,0.0,0.3,0.6,0.9,0.1,0.1,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.0,0.0,0.0,0.0
f,i,270,2290,3010,3700,4500,0.6,1.0,0.7,0.4,0.2,0.4,0.7,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,I,390,1990,2550,3700,4500,0.7,0.9,0.6,0.35,0.18,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,e,400,2000,2550,3600,4500,0.75,0.95,0.65,0.38,0.19,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,E,530,1840,2480,3600,4500,0.85,0.9,0.6,0.35,0.18,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,{,660,1720,2410,3500,4400,0.9,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,@,500,1500,2500,3500,4500,0.8,0.7,0.5,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,a,800,1200,2500,3500,4500,1.0,0.8,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,A,800,1100,2400,3400,4400,1.0,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,O,570,840,2410,3300,4200,0.9,0.6,0.4,0.25,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,U,440,1020,2240,3100,4000,0.85,0.55,0.35,0.2,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,u,300,870,2240,3100,4000,0.75,0.5,0.3,0.18,0.09,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
f,m,250,900,2200,3200,4200,0.9,0.25,0.1,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,n,250,1100,2500,3500,4500,0.9,0.3,0.15,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,N,250,800,2300,3300,4300,0.9,0.2,0.1,0.05,0.05,0.3,0.5,0.95,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,r,400,1050,1550,3400,4300,0.8,0.6,0.4,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,l,360,1100,2800,3400,4300,0.8,0.6,0.5,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,j,300,2200,2900,3600,4500,0.6,0.9,0.7,0.35,0.18,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,w,300,700,2200,3100,4000,0.7,0.5,0.3,0.15,0.08,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,b,250,700,2200,3200,4200,0.2,0.15,0.1,0.05,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,d,250,1700,2600,3500,4500,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,g,250,2000,2800,3500,4500,0.3,0.4,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,p,200,800,2000,3000,4000,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,t,200,1400,2400,3400,4400,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,k,200,2000,2800,3800,4800,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,s,3000,4000,5000,6000,7000,0.0,0.0,0.4,0.7,1.0,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,S,2000,3000,4000,5000,6000,0.0,0.1,0.6,0.9,0.8,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,z,2800,3800,4800,5800,6800,0.05,0.05,0.35,0.65,0.9,0.1,0.2,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,v,300,1100,2200,3200,4200,0.1,0.15,0.1,0.08,0.05,0.2,0.3,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,h,400,1200,2400,3400,4400,0.15,0.15,0.15,0.1,0.1,0.2,0.2,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,d_h,250,1700,2600,3500,4500,0.35,0.3,0.2,0.1,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,b_h,250,700,2200,3200,4200,0.3,0.2,0.15,0.08,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,g_h,250,2000,2800,3500,4500,0.35,0.4,0.25,0.12,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,p_h,200,800,2000,3000,4000,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,k_h,200,2000,2800,3800,4800,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,t_h,200,1400,2400,3400,4400,0.1,0.08,0.08,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,d\,250,1500,2300,3400,4400,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,t\,200,1500,2300,3300,4300,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,n\,250,1000,2300,3300,4300,0.9,0.28,0.12,0.05,0.05,0.3,0.5,0.85,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
f,r\,350,1000,1400,3300,4200,0.8,0.55,0.35,0.18,0.09,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,NONE,400,1200,2400,3400,4400,0.15,0.15,0.15,0.1,0.1,0.2,0.2,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.0,0.0,0.0,0.0
h,i,270,2290,3010,3700,4500,0.6,1.0,0.7,0.4,0.2,0.4,0.7,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,I,390,1990,2550,3700,4500,0.7,0.9,0.6,0.35,0.18,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,e,400,2000,2550,3600,4500,0.75,0.95,0.65,0.38,0.19,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,E,530,1840,2480,3600,4500,0.85,0.9,0.6,0.35,0.18,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,{,660,1720,2410,3500,4400,0.9,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,@,500,1500,2500,3500,4500,0.8,0.7,0.5,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,a,800,1200,2500,3500,4500,1.0,0.8,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,A,800,1100,2400,3400,4400,1.0,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,O,570,840,2410,3300,4200,0.9,0.6,0.4,0.25,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,U,440,1020,2240,3100,4000,0.85,0.55,0.35,0.2,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,u,300,870,2240,3100,4000,0.75,0.5,0.3,0.18,0.09,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.3,1.0
h,m,250,900,2200,3200,4200,0.9,0.25,0.1,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,n,250,1100,2500,3500,4500,0.9,0.3,0.15,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,N,250,800,2300,3300,4300,0.9,0.2,0.1,0.05,0.05,0.3,0.5,0.95,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,r,400,1050,1550,3400,4300,0.8,0.6,0.4,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,l,360,1100,2800,3400,4300,0.8,0.6,0.5,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,j,300,2200,2900,3600,4500,0.6,0.9,0.7,0.35,0.18,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,w,300,700,2200,3100,4000,0.7,0.5,0.3,0.15,0.08,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,b,250,700,2200,3200,4200,0.2,0.15,0.1,0.05,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,d,250,1700,2600,3500,4500,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,g,250,2000,2800,3500,4500,0.3,0.4,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,p,200,800,2000,3000,4000,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,t,200,1400,2400,3400,4400,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,k,200,2000,2800,3800,4800,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,s,3000,4000,5000,6000,7000,0.0,0.0,0.4,0.7,1.0,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,S,2000,3000,4000,5000,6000,0.0,0.1,0.6,0.9,0.8,0.1,0.1,0.0,1.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,z,2800,3800,4800,5800,6800,0.05,0.05,0.35,0.65,0.9,0.1,0.2,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,v,300,1100,2200,3200,4200,0.1,0.15,0.1,0.08,0.05,0.2,0.3,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,f,3000,4000,5000,6000,7000,0.0,0.0,0.3,0.6,0.9,0.1,0.1,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,d_h,250,1700,2600,3500,4500,0.35,0.3,0.2,0.1,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,b_h,250,700,2200,3200,4200,0.3,0.2,0.15,0.08,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,g_h,250,2000,2800,3500,4500,0.35,0.4,0.25,0.12,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,p_h,200,800,2000,3000,4000,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,k_h,200,2000,2800,3800,4800,0.15,0.1,0.1,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,t_h,200,1400,2400,3400,4400,0.1,0.08,0.08,0.05,0.05,0.2,0.4,0.0,0.9,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,d\,250,1500,2300,3400,4400,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,t\,200,1500,2300,3300,4300,0.05,0.05,0.05,0.05,0.05,0.2,0.1,0.0,0.8,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,n\,250,1000,2300,3300,4300,0.9,0.28,0.12,0.05,0.05,0.3,0.5,0.85,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
h,r\,350,1000,1400,3300,4200,0.8,0.55,0.35,0.18,0.09,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,NONE,250,1700,2600,3500,4500,0.35,0.3,0.2,0.1,0.05,0.3,0.6,0.0,0.6,80.0,90.0,120.0,130.0,160.0,0.0,0.0,0.0,0.0
d_h,i,270,2290,3010,3700,4500,0.6,1.0,0.7,0.4,0.2,0.4,0.7,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,I,390,1990,2550,3700,4500,0.7,0.9,0.6,0.35,0.18,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,e,400,2000,2550,3600,4500,0.75,0.95,0.65,0.38,0.19,0.5,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,E,530,1840,2480,3600,4500,0.85,0.9,0.6,0.35,0.18,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,{,660,1720,2410,3500,4400,0.9,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,@,500,1500,2500,3500,4500,0.8,0.7,0.5,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,a,800,1200,2500,3500,4500,1.0,0.8,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,A,800,1100,2400,3400,4400,1.0,0.85,0.55,0.3,0.15,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,O,570,840,2410,3300,4200,0.9,0.6,0.4,0.25,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,U,440,1020,2240,3100,4000,0.85,0.55,0.35,0.2,0.1,0.5,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,u,300,870,2240,3100,4000,0.75,0.5,0.3,0.18,0.09,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.1,0.0,0.25,1.0
d_h,m,250,900,2200,3200,4200,0.9,0.25,0.1,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,n,250,1100,2500,3500,4500,0.9,0.3,0.15,0.05,0.05,0.3,0.5,0.9,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,N,250,800,2300,3300,4300,0.9,0.2,0.1,0.05,0.05,0.3,0.5,0.95,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,r,400,1050,1550,3400,4300,0.8,0.6,0.4,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,l,360,1100,2800,3400,4300,0.8,0.6,0.5,0.2,0.1,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,j,300,2200,2900,3600,4500,0.6,0.9,0.7,0.35,0.18,0.4,0.6,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,w,300,700,2200,3100,4000,0.7,0.5,0.3,0.15,0.08,0.4,0.5,0.0,0.0,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,b,250,700,2200,3200,4200,0.2,0.15,0.1,0.05,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
d_h,d,250,1700,2600,3500,4500,0.2,0.3,0.2,0.1,0.05,0.3,0.4,0.0,0.1,80.0,90.0,120.0,130.0,160.0,0.2,0.0,0.4,1.0
